id,x,y,flux,flux_err,snr,kron_flux,fwhm,ellipticity,elongation,peak,area,ra,dec,flag_edge,flag_saturated,frame,flux_aper,flux_aper_err,snr_aper,mag_inst,mag_inst_err,mag_calib
22,0.6608317273462161,117.99925053002002,54033.072021484375,179.83811950683594,300.4539425215158,53846.23864730567,2.229730464251498,0.3592282053904997,1.560618005368699,54314.4765625,15.0,132.8389680032008,11.579250480363571,True,False,science_V_002.fits,54812.901502154185,253.229335425095,216.4555753785003,-7.401828853816472,0.0050158098173332544,
23,274.4042242153342,127.62350704742713,611166.4987182617,631.4283447265625,967.9110920858723,607477.3911177753,5.10773180442958,0.0025683615928062675,1.0025749750598525,38191.01953125,243.0,132.79744154026443,11.58068329126685,False,False,science_V_002.fits,606982.8551116703,609.9340852036357,995.1613950366783,-10.012562934366791,0.0010909788155116134,
24,365.7609111214518,135.35082054326253,154353.3583984375,373.0284729003906,413.7843880878613,154567.4361210519,4.914349081287975,0.007869944510639604,1.0079323718368332,9999.05078125,159.0,132.78358273102904,11.581831186101441,False,False,science_V_002.fits,153921.13164605098,383.38816994544527,401.47595495174875,-8.522867493263359,0.002704271542564696,
25,497.40217078061403,138.8364325807463,166082.3510131836,380.05755615234375,436.9926299968379,166218.213293413,4.882847719812143,0.0007693777350791242,1.0007699701329562,10830.2119140625,157.0,132.7636127052711,11.582347350322665,False,False,science_V_002.fits,166977.8171258855,391.20523310376933,426.8292011359514,-8.611268822273315,0.0025436404002128913,
26,461.61711634415445,139.50527191741548,50958.103759765625,263.93890380859375,193.0678010117069,51716.61060106091,4.700449806070342,0.02410093562764226,1.0246961356020385,3209.3212890625,113.0,132.7690412903982,11.582447381948082,False,False,science_V_002.fits,52163.83055538696,309.4276452059672,168.58167446759535,-7.348045562828329,0.006440201780109217,
27,352.0487361498515,139.43706249432452,15821.015625,189.74061584472656,83.38233516616738,16747.621062183815,4.293035105259124,0.01021527048738713,1.0103206992215543,1068.3115234375,72.0,132.78566283401693,11.58243855953236,False,False,science_V_002.fits,15301.63224168699,279.658438143879,54.71543195065185,-6.016466273919576,0.01984266524623618,
28,399.9496408095255,146.42203020432623,120418.83264160156,343.164306640625,350.90721940294577,120851.60854611795,4.875583516792232,0.009824324514466465,1.0099217994924476,7932.5478515625,147.0,132.77839617614637,11.583476145295734,False,False,science_V_002.fits,120418.13027703128,361.19572734342745,333.38747155925483,-8.256351573207754,0.0032565710850566035,
29,28.32079516428059,149.7074340102343,82334.99676513672,289.0916748046875,284.8058382198756,82783.35597735169,4.676415793296927,0.003559047390626069,1.0035717594517828,5513.712890625,118.0,132.83477261125338,11.583963192825586,False,False,science_V_002.fits,84865.06315470893,324.95310131813926,261.1609577211678,-7.876444220915618,0.004157206381357979,
30,509.7799879851795,153.99961476662088,54092.66864013672,186.84352111816406,289.50786367340663,54029.11116039908,2.469282605892435,0.1479312674636576,1.1736142423901794,54238.078125,20.0,132.76173467732625,11.58460052389965,True,False,science_V_002.fits,51098.85579493202,268.2558760206766,190.48550418703007,-7.325649812855623,0.005699646304497768,
31,329.3352114961276,162.17446916177596,493071.1134033203,578.33251953125,852.5737300799966,490847.99302710575,5.055422858685945,0.0008103700487031018,1.0008110272809203,32359.36328125,224.0,132.78910834358825,11.585817744251841,False,False,science_V_002.fits,491575.4605822818,561.7133058460853,875.135866404023,-9.78359736104303,0.0012406073635870915,
32,498.8691235064619,165.05863558588305,64870.45153808594,277.50091552734375,233.76662168775397,65542.72354989944,4.651445381048743,0.010370605374585784,1.010479281871484,4550.61962890625,113.0,132.76338965195765,11.586244231777924,False,False,science_V_002.fits,66403.1434443687,321.40787859191573,206.600857873429,-7.610093471114173,0.005255060463810554,
33,452.0348071816602,168.881946581175,255767.77661132812,447.27032470703125,571.8415966426116,255324.52832293278,4.985422990651,0.004673600173483505,1.004695545274694,17186.748046875,183.0,132.7704944607923,11.586813234099813,False,False,science_V_002.fits,255254.2453603716,445.1437509270634,573.4198106314535,-9.07205430893288,0.0018933772078861741,
34,42.20175278575122,174.8356950280215,179127.6416015625,382.6836242675781,468.08285027716204,179245.5094330801,4.87908672305335,0.0061229215786069435,1.006160642710799,12127.9033203125,157.0,132.83266728825132,11.58769777180438,False,False,science_V_002.fits,180727.2371679598,392.9661987924858,459.90529903921,-8.697180897672604,0.0023607033932162565,
35,202.69326708799662,178.03589735096227,19144.070861816406,187.33859252929688,102.18968021136685,19415.983153537654,4.149564909313435,0.008411431254103485,1.0084827836052423,1445.5230712890625,67.0,132.8083202513556,11.588175038809743,False,False,science_V_002.fits,20548.80897537239,278.6369932728049,73.7475980271352,-6.336588511296957,0.014721835409480322,
36,17.4261681519887,194.14634846293941,239097.1385498047,425.12322998046875,562.4184276187152,238946.49245949456,4.903043353177325,0.0024000342746726133,1.002405808297044,15814.52734375,169.0,132.8364261894331,11.590567107844395,False,False,science_V_002.fits,241320.61167633292,429.21555470518246,562.2364078629212,-9.011107917675256,0.0019310382337685691,
37,427.44494131342253,195.38661579836443,399063.5810546875,531.3668823242188,751.0132722407697,397428.02501600026,5.030724529679837,0.0022477587547238276,1.0022528225563476,24720.02734375,209.0,132.77422443682408,11.590752480906339,False,False,science_V_002.fits,397383.5133505709,519.1477953902424,765.4535314974389,-9.552646486880022,0.001418374800461199,
38,264.5092528732283,197.28182965402016,116300.21704101562,330.39825439453125,352.0000953217525,116739.2179141255,4.7434663684762475,0.010464932698563856,1.0105756057004658,7489.310546875,128.0,132.79894254646476,11.591035302658806,False,False,science_V_002.fits,119329.85723750206,359.36253041331406,332.05982020512005,-8.246494676660932,0.0032695916034928326,
39,186.13020768922624,203.38265661504698,643546.8697509766,642.9949340820312,1000.8583826087732,639924.4918531823,5.095707103734168,0.0059219845157748585,1.005957263337013,42273.671875,240.0,132.81083306334628,11.591941769378758,False,False,science_V_002.fits,640904.6633103878,622.9399420853068,1028.8386086866474,-10.0716054529956,0.0010552675520079271,
40,351.8896738785427,203.5043925698817,326118.6823730469,491.9342041015625,662.9315051768954,325079.83261709963,5.024727793313266,0.004034928920786829,1.0040512755295872,20609.033203125,199.0,132.7856864624581,11.59195967707718,False,False,science_V_002.fits,324108.5988104711,483.1248313017786,670.8589122549577,-9.331348257286333,0.0016183730739309065,
41,42.3616057815876,205.18112336989563,301177.07232666016,469.5732116699219,641.3846975120191,300430.4981406812,4.986487784196598,0.0010056165197129818,1.0010066288022657,19818.388671875,192.0,132.83264355921472,11.592207441469705,False,False,science_V_002.fits,301471.891829554,464.01733751884075,649.6996285560411,-9.252738939755506,0.0016710799149030925,
42,92.00408389032717,209.0509646682797,13999.429931640625,180.3905487060547,77.60622733318813,14707.723925573826,4.2520376444758,0.006277891084606413,1.006317551987908,1033.177001953125,69.0,132.82511257454507,11.592783280039134,False,False,science_V_002.fits,14608.952791874488,271.24393203176567,53.85909532591357,-5.966169588241719,0.02015815515337166,
43,302.48701398458167,220.11920599237223,511580.05291748047,609.1863403320312,839.775975013899,509067.51587046526,5.079067693012159,0.0020198583056781905,1.0020239463906055,32238.685546875,224.0,132.79318104750234,11.594429104887375,False,False,science_V_002.fits,507647.28899213736,570.825732191595,889.3209614834742,-9.818527052158975,0.001220819082223078,
44,328.75461273920064,216.126591271991,16826.181701660156,190.06578063964844,88.52820136814334,17606.361305309845,4.246062451614038,0.0056257884701154115,1.0056576170267528,1237.69873046875,70.0,132.78919610021785,11.593835632062838,False,False,science_V_002.fits,16392.832541863358,282.1609981269651,58.097443128858686,-6.091256880147514,0.01868756939254529,
45,280.0621434284589,227.02146913692656,425760.7682495117,563.3280639648438,755.7954156462595,426050.2419616113,6.964564958093999,0.40434053215551946,1.6788115592600432,16797.380859375,266.0,132.7965830369913,11.59545492220497,False,False,science_V_002.fits,415137.5858594639,527.4002646294141,787.1395099719313,-9.600102012669055,0.0013792980612022832,
46,360.3662994278302,226.69932628607611,13264.408447265625,180.2588348388672,73.58534442499109,14137.14652005052,4.174153378426337,0.02128114578328666,1.0217438804735384,918.768798828125,65.0,132.78440031549934,11.595406633998381,False,False,science_V_002.fits,13092.563572199371,282.3205863464914,46.37481007541866,-5.847183602383876,0.0234114166340378,
47,42.789091346142,233.75909287290227,1135679.724243164,820.9320678710938,1383.4028035819078,1128380.0935231203,5.228931543222078,0.0018892938033037154,1.0018928699908478,54293.1640625,290.0,132.83257919713847,11.596454451742519,False,False,science_V_002.fits,1127591.3848988374,792.8470582198958,1422.2054218508565,-10.685001246755153,0.0007633918302653293,
48,317.8549550123422,232.30916345642913,57871.43780517578,272.766845703125,212.1644866919131,58871.90073716585,4.7204572295226725,0.017748763121799183,1.0180694739343963,3867.7822265625,115.0,132.79084956578635,11.596240600922123,False,False,science_V_002.fits,57031.10936266377,316.50929951074625,180.18778421620254,-7.444901422826442,0.006025380714473393,
49,203.87361717649074,237.06801781434368,1168047.326965332,835.2489013671875,1398.4422189043282,1160021.4975596853,5.247809009054349,0.003281336274873259,1.0032921388896339,54249.13671875,293.0,132.8081414320952,11.596947872417589,False,False,science_V_002.fits,1158230.2647495738,805.1246702664781,1438.5725683529554,-10.714109146372671,0.0007547064526908332,
50,339.66599320480543,238.7503210016193,509761.14459228516,628.8067626953125,810.6801243791477,506998.8568222173,5.0891625909798535,0.002603676951174916,1.0026104737815917,33110.33203125,234.0,132.78754061939185,11.59719770122405,False,False,science_V_002.fits,505545.66849578987,581.5169068823028,869.3567848374024,-9.814022858328558,0.001248854347186191,
51,87.24212326255864,238.65694756527478,75007.0082397461,286.5667419433594,261.74359149664133,75773.78989948246,4.717221965653155,0.011958874005144282,1.012103619667757,5050.9150390625,120.0,132.82583539270806,11.597182995316565,False,False,science_V_002.fits,76573.06536228802,323.0405845021713,237.03853025245294,-7.764811956686268,0.0045802680215899835,
52,441.58203486601116,244.17139337692652,285696.9620361328,469.7975769042969,608.1277896721306,284884.0399537551,5.020862217730265,0.00400440767591137,1.004020507426712,18854.939453125,195.0,132.7720790383213,11.598002239317232,False,False,science_V_002.fits,285112.53600431344,462.3573209240903,616.649770862227,-9.192162656685,0.001760642833746498,
53,354.910003010819,246.0664556162759,13352.404052734375,183.69540405273438,72.6877415446999,14332.389692078332,4.252488498944887,0.011985453813288971,1.0121308475260282,980.3765869140625,68.0,132.7852279188693,11.598284848792286,False,False,science_V_002.fits,12631.712413907291,399.6064777060661,31.61037950740792,-5.80827744787562,0.034346313360317786,
54,266.05385162044814,247.02887957135056,16105.983703613281,187.47467041015625,85.91018545799645,17097.771735431423,4.262740974148528,0.009018952095439459,1.0091010338840587,1179.17138671875,69.0,132.79870817889488,11.59842826569888,False,False,science_V_002.fits,17235.196924037817,280.71673365006654,61.39711266918174,-6.145662498758276,0.01768324197670238,
55,233.75238934993826,262.4437122138133,248275.611328125,441.1416931152344,562.8024174610737,247952.47305294435,4.980859693792329,0.0038097568216479694,1.0038243265759088,15729.4697265625,180.0,132.80360862434955,11.600719068076696,False,False,science_V_002.fits,248407.2934360553,440.4210028415597,564.0223600449391,-9.042532731350278,0.0019249236854962555,
56,368.20416063617256,267.11908521198706,391174.3217163086,528.9666748046875,739.5065518271892,389545.79517787683,5.041245613464473,0.010645200433256119,1.0107597400224042,26571.25,211.0,132.78321088566304,11.601413391258419,False,False,science_V_002.fits,388467.1278774482,515.8099782141089,753.1206147318817,-9.528007560677036,0.0014416017551007018,
57,427.2672570314329,273.711469549636,782269.1624755859,705.7922973632812,1108.3560495035283,777045.6791324682,5.134138951114885,0.0027370872715207772,1.0027445994798223,50671.87890625,267.0,132.77425030256467,11.602392425587428,False,False,science_V_002.fits,775826.6837414757,678.090594256831,1144.134265115063,-10.279033655596152,0.0009489270910794841,
58,404.3522974368478,270.540414041773,23358.840454101562,215.6646728515625,108.3109261486649,24311.484437102867,4.519222454710912,0.020480899617259407,1.0209091375648076,1484.7401123046875,87.0,132.77772679267008,11.601921463171344,False,False,science_V_002.fits,19946.43548629483,289.46528852636703,68.90786659719974,-6.304285115708579,0.015755820831697617,
59,255.17779803001616,278.0013069447801,1418178.3809204102,913.2338256835938,1552.9192426253421,1408895.0756937806,5.4108771710535635,0.00204596666864032,1.0020501612301826,54239.11328125,318.0,132.80035817247327,11.603031117372474,False,False,science_V_002.fits,1404477.4308395865,878.7613258116899,1598.2467475367168,-10.923408785856434,0.0006793068727800167,
60,318.2848564101802,276.2501854146198,186085.60748291016,407.7376708984375,456.38561448805115,185994.3399704062,4.986981325212443,0.0012678120029587792,1.0012694213906346,12244.7529296875,174.0,132.7907841218284,11.602770722775285,False,False,science_V_002.fits,184099.34068321943,407.0675325252709,452.2574904000492,-8.717252456950135,0.0024006235895388545,
61,337.51549977830985,280.3261819600785,1013677.7963256836,790.03955078125,1283.072214958458,1006969.4296549535,5.192247644413803,0.01573295024576038,1.015984432527421,54228.8125,284.0,132.7878665898126,11.60337635018202,False,False,science_V_002.fits,1004608.0599716345,757.5825872572133,1326.0706843972796,-10.559613519497494,0.0008187346366784876,
62,41.214471513220396,283.14129406890913,1013775.0724487305,781.1052856445312,1297.8725033363603,1007283.9485413188,5.169103424625496,0.0002799954512157088,1.0002800738706255,54287.15234375,280.0,132.83281893191676,11.603793167815914,False,False,science_V_002.fits,1007116.4397928725,754.3036345076697,1335.1605291550961,-10.562321087257304,0.0008131606471972645,
63,186.0489700109017,281.25258867660887,116635.89782714844,337.8046875,345.27613778937996,117107.74017322011,4.868196590037839,0.009201637248498096,1.0092870937159653,7875.5546875,144.0,132.81084582120607,11.603514105817217,False,False,science_V_002.fits,112431.7316785106,357.5630825839844,314.4388701037184,-8.181844123386856,0.0034528173938606238,
64,67.80976552539487,288.19319723549177,502635.44903564453,579.4215087890625,867.47806460638,500091.8605622797,5.07285167624549,0.0028585833628907986,1.0028667782876088,34076.78125,227.0,132.8287841893173,11.604544358693635,False,False,science_V_002.fits,499331.30298973876,562.4970004644334,887.7048278967869,-9.800593855919985,0.0012230416754320434,
65,168.05367751908295,291.72673036099565,245798.81408691406,441.6421203613281,556.556548288045,245181.89433617692,4.9937630075379955,0.0016164318963144408,1.0016190489787253,16822.82421875,187.0,132.81357599025173,11.60507056857706,False,False,science_V_002.fits,240483.81702831754,437.6662187339038,549.4685372885245,-9.007336515402088,0.001975909312947434,
66,202.45353122657178,289.65841120987886,13539.979187011719,176.8905029296875,76.54441003197185,14283.484649031252,4.140680080543714,0.010577022645404277,1.0106900919904689,895.1369018554688,63.0,132.80835709381918,11.604763383299534,False,False,science_V_002.fits,13528.778138503194,276.9653625209161,48.846462298987,-5.882768310903036,0.02222678877652345,
67,350.36586145820615,295.23033614008824,84821.13171386719,309.10638427734375,274.40756978271264,85576.42579784164,4.845305946923391,0.012258178068571102,1.0124103058070393,5496.533203125,133.0,132.7859169264397,11.605591182548897,False,False,science_V_002.fits,82557.54092492821,337.9761566072512,244.27031111802683,-7.846513745279273,0.004444666218464062,
68,312.94504499593296,297.8818443473998,600633.0342407227,629.3331909179688,954.3959271631884,597243.6959730608,5.10442910992545,0.002000172554246449,1.0020041812626017,40873.95703125,241.0,132.79159413003097,11.605985453199985,False,False,science_V_002.fits,596467.8053678961,607.7937117605173,981.3655420030343,-9.993589392512769,0.0011063155914196987,
69,108.12631187766468,298.07373411004386,296144.95153808594,468.47760009765625,632.1432475669129,295468.0220547394,4.990703592115009,0.007750834348226321,1.0078113790532996,19942.962890625,189.0,132.8226677951714,11.606013249176836,False,False,science_V_002.fits,295458.29027058114,463.977232775467,636.7948024155802,-9.230862324953257,0.0017049448203433337,
70,236.1221416784054,298.4984105336284,98543.07629394531,317.1722717285156,310.6925954053559,99010.0321277122,4.78788455852973,0.008791677463989456,1.008869656624246,6481.90625,131.0,132.80324916388028,11.606077200582865,False,False,science_V_002.fits,99345.56567450943,345.80650166178975,287.2865755765133,-8.047493091506247,0.0037791532647192716,
71,426.11769978259645,300.5700113618011,203088.46911621094,414.06219482421875,490.47817370148414,202860.01523290676,4.973633468920172,0.004120752873478684,1.0041378037401307,13058.9892578125,174.0,132.77442433182904,11.60638391850987,False,False,science_V_002.fits,201492.65120127413,416.2179739413208,484.10367599761787,-8.81526990220722,0.0022427014167216166,
72,77.10716326296965,306.7673167318438,1195174.101135254,841.2848510742188,1420.6533014461886,1187244.5842375956,5.261691925363282,0.004053130555196183,1.0040696252777577,54277.84765625,295.0,132.82737392773262,11.607304813229339,False,False,science_V_002.fits,1184557.1386544537,811.9044348570794,1458.98591976896,-10.738511909849166,0.000744147003263697,
73,182.73605104053098,309.4759680626917,1505248.9905395508,938.3706665039062,1604.109169511518,1495244.358737485,5.456832569181466,0.003152000059524207,1.0031619665783673,54249.3515625,330.0,132.81134859434914,11.60770839494833,False,False,science_V_002.fits,1488339.5260377524,902.1571902209622,1649.7563198196299,-10.9863769128593,0.0006580971910558895,
74,439.6685198230318,307.8820185450477,27445.746826171875,220.65867614746094,124.38100012813698,28236.488340794174,4.486261422540386,0.020884385518756265,1.0213298462509162,1978.6417236328125,87.0,132.7723683847388,11.607470373030962,False,False,science_V_002.fits,25905.282372803376,293.2958544411978,88.32474779488255,-6.588092700406884,0.012292138127824969,
75,350.16050244916255,319.80315522728415,1495217.1173095703,951.341552734375,1571.6932714774957,1485708.279250307,5.449735781480621,0.0029661954777679966,1.002975019968545,54222.12890625,325.0,132.7859478931433,11.609242977860339,False,False,science_V_002.fits,1480294.7346243693,912.0745670570279,1622.9974917520237,-10.980492359956052,0.0006689474293814147,
76,216.51582349595458,321.89002633390805,66335.08392333984,296.27142333984375,223.8997037768605,67244.92926222621,5.053079746365955,0.11258413836676862,1.1268673946841166,4391.63671875,137.0,132.80622377086544,11.609553409989752,False,False,science_V_002.fits,65620.806808113,323.081673481398,203.1090346320471,-7.597225788379518,0.00534540475743414,
77,199.48905984721074,330.61910883698937,863968.6473388672,731.7506103515625,1180.687293070766,858156.3171283954,5.134265923599135,0.00032800477498351466,1.0003281123974166,53430.58203125,266.0,132.80880702434567,11.610850585211482,False,False,science_V_002.fits,855838.5173597917,705.8630805294248,1212.4710031836196,-10.385601444508792,0.0008954440948684519,
78,499.28979902725996,333.9189742896597,1013323.6695556641,788.448486328125,1285.2122708419454,1006527.5526604104,5.182120687310829,0.0018605561396248804,1.001864024261409,54220.359375,286.0,132.76332250271798,11.61133874056487,False,False,science_V_002.fits,1005547.231228343,757.9385090778246,1326.6870850140351,-10.560628060328781,0.0008183542391147302,
79,17.179922370733877,334.2097223391427,81344.57409667969,290.1017150878906,280.4001833358177,81828.09973678413,4.668964373870284,0.004217849522640038,1.0042357151316863,5625.47265625,118.0,132.8364662365246,11.61138207246711,False,False,science_V_002.fits,84063.46189235235,326.7105502165577,257.30256288519456,-7.866140051805534,0.004219545999953475,
80,223.04416367429246,333.54396090166586,29595.503845214844,224.4331817626953,131.86777290582498,30644.28160776324,4.545132198418273,0.029918039070880753,1.0308407333357956,1952.680908203125,91.0,132.80523335423538,11.611285332294914,False,False,science_V_002.fits,28603.69406818704,292.0636382876046,97.93651217896577,-6.69567718499542,0.011085753166459817,
81,172.98779656344144,346.9695440882734,178448.35888671875,392.0946960449219,455.11546237869567,178470.66725132303,4.93964699574971,0.006083600892420216,1.006120837625662,12163.8671875,167.0,132.8128277887124,11.613280297065666,False,False,science_V_002.fits,178231.9173304816,397.89290388843216,447.93942186125855,-8.682085571655653,0.002423765239256564,
82,69.38180873439786,349.17810359896174,409448.6384277344,532.6129150390625,768.7546187228767,407857.6750561162,5.055231089754964,0.0029706105007081263,1.002979461319791,26650.765625,212.0,132.82854660559474,11.61360741522388,False,False,science_V_002.fits,408062.56010118435,520.0224510117836,784.7018129837202,-9.581438748824082,0.0013835828872011597,
83,372.7299261616638,350.2944737598521,531318.7196044922,598.8607788085938,887.2157576616164,528414.6145236654,5.082898781451923,0.003220326988140787,1.0032307309983663,34292.5234375,231.0,132.7825234885471,11.613774135925853,False,False,science_V_002.fits,528260.502046906,579.661758752294,911.3254308581134,-9.861742223470948,0.001191341713110863,
84,46.619259216280234,358.4298360490659,645659.7335205078,641.3191528320312,1006.7682068581747,642187.3549607559,5.080334530694908,0.004461587716411475,1.0044815826906943,40446.21875,239.0,132.83200022933426,11.614981969928401,False,False,science_V_002.fits,643367.1707785242,622.188673949955,1034.0387051633677,-10.075769114797207,0.00104996069738847,
85,195.8816942471793,357.97236788707386,111838.35858154297,333.2401428222656,335.6089024400407,112451.87896863901,4.868231542613,0.006263204964283342,1.0063026799405754,7724.9970703125,142.0,132.80935444874726,11.614915566786925,False,False,science_V_002.fits,111144.03344228682,354.5188976522361,313.50665416801877,-8.169337257493405,0.0034630843893289007,
86,425.865366638404,356.5476081327873,29206.828979492188,225.42071533203125,129.5658606019073,30051.745401758308,4.507922810449015,0.014891997279354197,1.0151171214102674,1932.81298828125,90.0,132.7744618414925,11.614702813610382,False,False,science_V_002.fits,29262.05441576321,294.9479709091475,99.21090260619819,-6.720383908017577,0.010943353718991073,
